Unnamed: 0,id,price,size,side,liquidation,time,datetime,day,price*size,adjusted_size,average,premium,premium*size
2685,1281856304,14.0,31.2,1,False,2021-06-11T19:00:14.925579+00:00,2021-06-11 19:01:00,2021-06-11,436.8,31.2,14.0125,-0.000892060660124816,-0.02783229259589426
2686,1281854286,14.0,31.2,1,False,2021-06-11T19:00:00.713460+00:00,2021-06-11 19:00:00,2021-06-11,436.8,31.2,14.015249999999998,-0.0010881004619965884,-0.03394873441429356
2687,1281854213,14.0,31.2,1,False,2021-06-11T18:59:58.221186+00:00,2021-06-11 19:00:00,2021-06-11,436.8,31.2,14.015249999999998,-0.0010881004619965884,-0.03394873441429356
2688,1281853959,14.0,31.2,1,False,2021-06-11T18:59:53.902427+00:00,2021-06-11 19:00:00,2021-06-11,436.8,31.2,14.015249999999998,-0.0010881004619965884,-0.03394873441429356
2689,1281853749,14.0,31.2,1,False,2021-06-11T18:59:51.821278+00:00,2021-06-11 19:00:00,2021-06-11,436.8,31.2,14.015249999999998,-0.0010881004619965884,-0.03394873441429356
2690,1281853734,14.0,31.2,1,False,2021-06-11T18:59:51.163180+00:00,2021-06-11 19:00:00,2021-06-11,436.8,31.2,14.015249999999998,-0.0010881004619965884,-0.03394873441429356
2691,1281853727,14.0,31.2,1,False,2021-06-11T18:59:50.611643+00:00,2021-06-11 19:00:00,2021-06-11,436.8,31.2,14.015249999999998,-0.0010881004619965884,-0.03394873441429356
2692,1281836141,14.0,31.2,1,False,2021-06-11T18:55:57.406929+00:00,2021-06-11 18:56:00,2021-06-11,436.8,31.2,13.997625,0.00016967164072489993,0.005293755190616878
2693,1281836082,14.0,31.2,1,False,2021-06-11T18:55:57.098268+00:00,2021-06-11 18:56:00,2021-06-11,436.8,31.2,13.997625,0.00016967164072489993,0.005293755190616878
2694,1281835926,14.0,31.9,1,False,2021-06-11T18:55:56.006974+00:00,2021-06-11 18:56:00,2021-06-11,446.59999999999997,31.9,13.997625,0.00016967164072489993,0.005412525339124307
2695,1281835905,14.0,34.8,1,False,2021-06-11T18:55:55.455225+00:00,2021-06-11 18:56:00,2021-06-11,487.19999999999993,34.8,13.997625,0.00016967164072489993,0.005904573097226517
2696,1281835831,14.0,34.6,1,False,2021-06-11T18:55:54.894584+00:00,2021-06-11 18:56:00,2021-06-11,484.40000000000003,34.6,13.997625,0.00016967164072489993,0.005870638769081538
2697,1281835815,14.0,31.2,1,False,2021-06-11T18:55:54.362473+00:00,2021-06-11 18:56:00,2021-06-11,436.8,31.2,13.997625,0.00016967164072489993,0.005293755190616878
2698,1281820381,14.0,31.2,1,False,2021-06-11T18:54:52.993095+00:00,2021-06-11 18:55:00,2021-06-11,436.8,31.2,14.005325,-0.00038021252630693336,-0.011862630820776321
2699,1281818305,14.0,43.0,1,False,2021-06-11T18:54:37.419610+00:00,2021-06-11 18:55:00,2021-06-11,602.0,43.0,14.005325,-0.00038021252630693336,-0.016349138631198135
2700,1281818283,14.0,37.3,1,False,2021-06-11T18:54:36.884949+00:00,2021-06-11 18:55:00,2021-06-11,522.1999999999999,37.3,14.005325,-0.00038021252630693336,-0.014181927231248613
2701,1281818252,14.0,31.2,1,False,2021-06-11T18:54:36.340734+00:00,2021-06-11 18:55:00,2021-06-11,436.8,31.2,14.005325,-0.00038021252630693336,-0.011862630820776321
2702,1281818069,14.0,31.2,1,False,2021-06-11T18:54:34.167782+00:00,2021-06-11 18:55:00,2021-06-11,436.8,31.2,14.005325,-0.00038021252630693336,-0.011862630820776321
2703,1281817988,14.0,35.0,1,False,2021-06-11T18:54:33.632243+00:00,2021-06-11 18:55:00,2021-06-11,490.0,35.0,14.005325,-0.00038021252630693336,-0.013307438420742668
2704,1281817968,14.0,31.2,1,False,2021-06-11T18:54:33.468539+00:00,2021-06-11 18:55:00,2021-06-11,436.8,31.2,14.005325,-0.00038021252630693336,-0.011862630820776321
2705,1281018630,13.79,28.9,-1,False,2021-06-11T15:16:51.728620+00:00,2021-06-11 15:17:00,2021-06-11,398.53099999999995,-28.9,13.785025000000001,0.0003608988739591812,0.010429977457420336
2706,1280768118,14.17,0.3,-1,False,2021-06-11T14:00:05.187032+00:00,2021-06-11 14:01:00,2021-06-11,4.2509999999999994,-0.3,14.125,0.003185840707964571,0.0009557522123893713
2707,1280746754,13.875,0.3,1,False,2021-06-11T13:51:33.537301+00:00,2021-06-11 13:52:00,2021-06-11,4.1625,0.3,13.7978,0.005595094870196604,0.0016785284610589812
2708,1280697048,14.0,3.5,-1,False,2021-06-11T13:33:53.536775+00:00,2021-06-11 13:34:00,2021-06-11,49.0,-3.5,13.941299999999998,0.0042105112148795865,0.014736789252078553
2709,1277014786,14.1,39.1,-1,False,2021-06-10T19:02:58.298642+00:00,2021-06-10 19:03:00,2021-06-10,551.3100000000001,-39.1,14.0322,0.004831744131355009,0.18892119553598086
2710,1277014424,14.1,73.7,-1,False,2021-06-10T19:02:57.703459+00:00,2021-06-10 19:03:00,2021-06-10,1039.17,-73.7,14.0322,0.004831744131355009,0.3560995424808642
